living_area_sqft,lot_area_sqft,overall_quality,year_built,renovation_year,bedrooms,bathrooms,garage_spaces,distance_downtown_km,school_score,crime_index,transit_score,energy_efficiency,mortgage_rate_pct,unemployment_rate_pct,neighborhood,home_type,condition,heating_type,sale_price
1424.6,7342.0,8,2002,2012,6,1.5,3.0,5.33,73.6,12.6,65.6,73.0,5.65,4.49,EastMarket,Detached,Fair,Electric,721224.0
1827.7,6161.6,6,1992,1992,3,2.0,3.0,5.45,70.2,18.7,94.7,63.4,4.96,5.19,Hillcrest,Detached,Fair,Gas,848955.0
1102.4,2024.5,4,2002,2011,2,2.0,2.0,22.75,55.9,80.0,24.4,59.8,6.0,7.63,LakeView,Condo,Excellent,District,385939.0
1180.3,2238.9,8,1969,1969,3,1.5,1.0,6.21,85.2,43.0,78.4,56.8,3.9,2.94,WestPark,Townhouse,Average,Gas,716143.0
2100.6,19348.1,5,1920,1920,4,1.5,2.0,10.94,75.0,18.3,67.7,21.2,5.2,5.91,Riverside,Condo,Average,Electric,702959.0
2311.1,5067.2,8,1951,2004,2,1.5,3.0,1.91,75.1,37.5,92.4,34.6,5.23,6.71,GreenValley,Condo,Good,Gas,1058786.0
1134.5,12851.4,8,2011,2011,5,1.5,2.0,9.96,46.4,26.7,68.4,64.6,5.3,4.07,WestPark,Detached,Average,HeatPump,637971.0
2128.9,2751.8,7,1990,1990,3,3.0,2.0,19.28,57.6,31.8,71.8,47.7,4.72,7.0,TechDistrict,Detached,Good,Gas,925308.0
1347.6,3841.9,7,2013,2013,2,2.0,0.0,6.57,40.3,16.4,79.1,70.4,4.7,4.69,LakeView,Condo,Excellent,HeatPump,872104.0
1660.4,10818.6,8,1920,1920,4,3.0,2.0,2.76,83.4,12.0,89.4,44.7,4.95,5.5,OldTown,Townhouse,Average,Gas,871555.0
2827.0,6770.5,7,1953,1988,3,1.0,1.0,13.42,83.5,10.8,57.7,38.0,4.87,2.78,WestPark,Duplex,Good,Gas,810554.0
2242.6,9941.1,6,1992,1992,4,1.5,1.0,15.36,62.5,19.5,54.3,52.3,5.5,6.73,Downtown,Detached,Good,HeatPump,918815.0
2232.7,7141.3,4,1921,1921,4,1.0,2.0,10.31,62.9,33.2,64.7,34.2,7.67,9.38,Hillcrest,Detached,Good,HeatPump,588697.0
3408.0,6356.5,8,1967,1985,3,2.5,1.0,1.61,69.4,18.7,83.5,41.7,5.09,6.8,Riverside,Duplex,Average,HeatPump,1116268.0
1262.8,4787.7,7,2012,2012,2,2.0,,2.34,88.1,12.0,91.5,58.0,6.28,4.57,Hillcrest,Townhouse,Average,District,834563.0
1134.4,3517.2,10,1937,1984,5,2.0,2.0,0.34,78.4,10.9,87.5,39.2,5.62,6.68,SouthGate,Detached,Average,District,795697.0
1254.0,,6,1927,1927,5,2.0,3.0,11.12,61.2,15.5,58.2,32.4,8.63,6.07,OldTown,Detached,Fair,Gas,546042.0
1497.9,18439.0,7,1987,1987,3,2.5,2.0,10.84,,24.6,70.8,54.4,6.6,5.04,NorthHeights,Duplex,Good,Gas,728158.0
674.4,3860.7,7,1944,1944,6,1.5,2.0,9.34,70.6,23.5,73.0,32.9,6.33,6.22,EastMarket,Condo,Good,Gas,531546.0
1524.9,3712.2,7,1939,1939,2,1.5,2.0,6.46,74.6,40.0,71.3,22.2,5.13,4.9,OldTown,Detached,Fair,Gas,689983.0
1341.6,5844.0,5,1977,1981,7,1.0,1.0,12.02,54.8,24.0,45.3,52.2,6.34,4.45,LakeView,Detached,Good,HeatPump,640531.0
2222.4,8831.7,6,1984,1984,1,3.0,2.0,3.75,56.2,34.5,74.4,47.6,5.59,5.25,WestPark,Detached,Fair,HeatPump,813583.0
1886.4,6455.9,8,2006,2017,3,2.5,0.0,17.57,50.4,35.0,51.5,72.4,5.73,5.04,TechDistrict,Detached,Fair,District,885140.0
1313.3,9716.2,6,1931,1931,5,1.5,1.0,5.57,57.9,24.5,63.3,39.5,7.55,7.79,Hillcrest,Detached,Good,Electric,578617.0
2064.6,6990.4,8,2002,2002,1,2.0,2.0,5.75,,7.7,100.0,61.2,4.95,6.8,NorthHeights,Detached,Average,Gas,972579.0
2171.9,6721.4,6,1991,1991,2,2.5,2.0,4.74,71.2,24.5,70.6,61.4,6.44,4.23,OldTown,Condo,Average,District,810815.0
1232.1,30628.4,7,1992,1992,4,1.5,2.0,12.27,81.9,33.7,65.0,55.0,3.74,4.34,Downtown,Detached,Fair,District,736770.0
1368.1,5253.8,8,1945,2002,4,2.0,1.0,19.55,37.7,31.8,55.8,19.4,6.22,4.36,Downtown,Detached,Good,District,567895.0
708.3,19260.4,6,2007,2007,2,1.5,1.0,11.05,73.7,9.3,87.2,75.9,5.86,6.51,Hillcrest,Townhouse,Average,Electric,596080.0
1090.2,17153.4,4,1933,1933,5,2.5,1.0,4.61,58.6,33.1,78.3,25.1,5.82,5.77,Hillcrest,Detached,Average,Gas,475440.0
1244.4,9742.9,6,1992,1992,4,1.5,1.0,3.06,67.0,7.9,68.0,47.0,6.29,5.42,EastMarket,Condo,Average,Gas,555108.0
1697.2,2266.9,5,1934,1934,1,2.5,2.0,10.93,61.6,26.1,77.5,17.4,7.09,5.63,Riverside,Detached,Good,Gas,941974.0
1152.0,7335.4,3,1987,1987,5,1.0,1.0,2.67,56.7,15.2,92.5,64.5,5.28,7.22,Hillcrest,Detached,Fair,Gas,556891.0
1357.5,5287.1,6,1967,2015,4,1.0,2.0,9.12,67.4,9.9,72.8,48.4,5.31,4.29,Riverside,Detached,Average,Electric,601220.0
1035.8,7287.3,7,1937,1937,3,1.0,-0.0,5.56,81.0,18.8,69.5,21.1,5.78,5.04,SouthGate,Detached,Good,Electric,649851.0
1760.9,3804.9,8,1940,1987,7,2.5,2.0,4.46,84.3,22.3,73.6,23.9,4.64,4.36,Downtown,Detached,Average,HeatPump,941038.0
1939.7,11334.3,4,1966,1966,5,2.5,1.0,13.36,46.6,17.0,58.0,37.5,5.63,6.38,EastMarket,Detached,Good,Gas,517487.0
1922.6,13001.6,6,1958,1958,3,2.5,0.0,7.58,71.7,14.8,81.0,20.0,5.17,6.52,Downtown,Detached,Fair,Gas,717746.0
1657.8,14528.3,8,1967,1967,1,2.0,2.0,4.8,62.1,4.2,71.2,54.3,6.5,3.09,WestPark,Detached,Fair,HeatPump,884874.0
918.7,5724.6,5,1965,1965,6,1.5,1.0,8.28,65.8,36.4,81.6,50.0,5.43,6.09,TechDistrict,Detached,Excellent,HeatPump,600265.0
1303.7,3813.0,7,1921,1921,6,1.5,1.0,5.07,70.7,23.5,80.3,21.8,5.15,4.2,Hillcrest,Condo,Average,HeatPump,603476.0
1413.4,8891.4,9,1965,1965,3,2.5,3.0,8.69,83.0,13.7,57.8,40.9,5.64,6.61,Downtown,Detached,Average,Gas,934996.0
1415.6,20650.2,3,1962,1962,5,2.0,0.0,7.59,43.5,15.8,78.7,37.6,3.67,6.37,WestPark,Townhouse,Good,HeatPump,505155.0
1697.7,7506.1,7,1961,1983,2,1.5,2.0,9.21,76.0,25.8,75.6,35.9,4.52,4.05,Downtown,Detached,Good,Electric,911087.0
2836.2,9444.8,8,1944,1944,2,2.0,2.0,24.6,74.1,34.9,18.0,48.8,6.76,5.44,University,Condo,Average,HeatPump,896060.0
2246.5,6253.4,6,1940,1940,3,2.0,2.0,11.85,79.6,20.9,61.6,,3.36,6.1,NorthHeights,Duplex,Fair,Electric,749585.0
1133.7,5322.8,9,1929,1929,3,1.5,2.0,2.53,68.9,5.6,66.1,20.8,5.86,6.99,NorthHeights,Duplex,Good,HeatPump,720288.0
2135.2,10687.2,7,1986,1986,1,2.5,0.0,17.98,77.1,46.8,53.1,58.1,6.37,7.89,SouthGate,Condo,Good,District,659200.0
2104.5,6756.1,9,1977,1977,3,2.5,1.0,19.37,61.7,16.8,48.6,34.8,4.86,6.35,SouthGate,Detached,Good,Gas,834904.0
1214.7,9172.4,7,2006,2006,2,1.5,1.0,0.91,59.9,44.5,97.3,59.5,5.56,6.84,OldTown,Townhouse,Average,District,714160.0
2278.1,9762.9,9,1945,1945,4,1.5,4.0,2.11,77.2,11.3,72.2,34.4,4.47,6.3,Downtown,Townhouse,Average,Gas,1037225.0
1552.4,8869.3,7,1963,1979,4,1.0,3.0,6.07,59.0,31.9,86.4,12.8,5.87,7.31,OldTown,Condo,Excellent,Gas,636582.0
965.6,10062.3,4,1940,1940,3,1.5,3.0,4.95,68.0,14.7,86.5,,4.67,6.91,Hillcrest,Townhouse,Average,Gas,507916.0
1961.6,4315.8,5,2019,2019,4,3.0,1.0,9.14,38.2,38.1,73.2,70.2,5.43,3.68,Hillcrest,Detached,Fair,Electric,619904.0
1791.8,4160.6,8,2003,2003,3,2.0,2.0,1.64,72.0,24.3,96.9,70.6,5.41,5.13,Downtown,Detached,Good,HeatPump,945872.0
1513.2,7018.2,8,1935,1935,2,2.0,1.0,3.39,72.4,17.8,92.3,17.1,6.36,6.54,SouthGate,Townhouse,Good,HeatPump,727330.0
1626.7,7120.3,6,2005,2012,5,2.0,3.0,16.99,62.2,16.6,46.1,,4.92,6.15,SouthGate,Detached,Average,Gas,658652.0
1255.5,,9,2017,2017,5,1.5,2.0,1.43,84.6,30.1,76.1,63.0,5.78,6.68,OldTown,Detached,Good,Gas,980244.0
2080.5,8320.2,6,1990,1990,5,1.5,1.0,4.05,70.6,62.0,85.7,,3.9,6.78,OldTown,Detached,Average,HeatPump,772117.0
1623.0,12416.3,7,2025,2025,1,1.5,1.0,4.28,64.7,16.1,84.9,86.7,3.76,9.0,Riverside,Detached,Average,District,734383.0
1757.7,14681.5,7,1940,1940,3,2.0,2.0,27.67,62.3,20.5,5.0,28.9,4.71,5.76,OldTown,Detached,Average,HeatPump,693229.0
1889.8,16801.0,4,1950,1988,6,3.0,2.0,7.56,63.6,21.4,54.4,45.4,5.02,7.38,TechDistrict,Condo,Average,Electric,683650.0
1064.0,3271.3,6,1987,1987,1,2.5,1.0,4.5,67.6,12.4,80.6,42.7,5.96,4.58,WestPark,Detached,Average,HeatPump,576081.0
1174.6,3583.3,10,1977,1977,4,1.0,1.0,3.58,75.3,9.6,83.7,57.2,3.77,5.46,Downtown,Duplex,Good,HeatPump,894558.0
712.5,6051.4,5,1995,1995,3,2.5,2.0,5.66,74.1,57.1,82.2,,5.86,6.34,NorthHeights,Detached,Average,Gas,498713.0
2045.0,7555.3,7,2022,2022,4,3.0,2.0,4.61,57.9,11.5,65.1,68.4,5.98,6.26,TechDistrict,Detached,Average,HeatPump,1020902.0
1041.0,6240.3,4,1944,1944,3,2.0,1.0,5.45,60.7,32.0,95.4,38.7,2.63,8.18,OldTown,Townhouse,Good,Gas,419124.0
1735.3,5168.1,5,2012,2012,4,1.5,2.0,7.23,86.3,45.5,76.0,63.3,4.44,5.33,Downtown,Detached,Good,Gas,831841.0
1899.8,5998.0,4,1934,1934,3,2.0,2.0,11.34,60.5,31.8,61.0,27.4,4.21,4.29,WestPark,Duplex,Average,HeatPump,660954.0
2074.4,9622.2,8,1968,1968,2,3.0,2.0,6.05,65.1,22.3,78.5,48.6,3.79,3.87,Riverside,Townhouse,Good,HeatPump,1060686.0
1044.2,3242.4,5,1965,2006,2,1.0,2.0,4.51,63.4,4.2,91.4,41.5,3.31,3.56,TechDistrict,Detached,Average,Gas,666613.0
1609.6,29373.6,8,2005,2005,2,1.5,1.0,6.72,66.6,31.0,78.2,48.2,7.23,3.33,NorthHeights,Detached,Average,Electric,912544.0
3112.7,7291.3,5,1964,1964,5,2.5,3.0,1.08,61.7,15.1,90.4,40.1,4.36,7.05,EastMarket,Detached,Average,HeatPump,860398.0
3165.2,13525.7,6,2008,2008,4,2.0,1.0,5.75,74.2,13.9,56.8,62.7,4.88,3.95,Downtown,Condo,Average,HeatPump,1044780.0
2401.2,5083.9,7,1936,1999,5,1.0,2.0,7.77,72.9,37.8,57.6,45.3,5.78,4.25,Hillcrest,Detached,Excellent,HeatPump,974404.0
1875.8,10162.4,3,2025,2025,4,1.5,1.0,14.37,36.3,24.7,71.4,,4.77,7.04,Downtown,Detached,Good,Gas,637281.0
1126.2,7645.6,7,1940,1940,4,1.0,1.0,3.55,85.6,32.7,68.5,46.6,5.55,4.2,EastMarket,Detached,Average,Gas,611802.0
2168.1,12039.2,7,1982,2026,2,2.0,1.0,6.42,66.4,44.2,68.5,39.1,6.34,2.8,Hillcrest,Condo,Fair,District,766123.0
1553.8,6391.0,8,1972,1972,3,3.0,3.0,22.18,63.9,48.7,20.5,41.8,3.41,5.8,WestPark,Townhouse,Fair,Gas,693344.0
2041.7,18265.6,5,1929,1929,5,3.0,1.0,8.46,70.5,12.8,56.3,22.5,3.39,6.48,SouthGate,Duplex,Excellent,Gas,631759.0
1297.3,2941.3,5,1975,2026,6,1.5,1.0,5.77,82.5,8.8,74.1,44.0,5.41,4.0,TechDistrict,Detached,Good,Electric,726545.0
1545.1,12726.7,7,2012,2012,2,2.0,1.0,5.74,79.6,35.7,100.0,64.3,3.46,7.17,WestPark,Detached,Average,HeatPump,811089.0
1756.2,7731.6,9,1977,2020,7,2.0,3.0,10.53,72.6,40.8,83.7,57.5,4.51,3.95,WestPark,Townhouse,Good,HeatPump,790690.0
1811.9,3908.2,5,1994,2020,5,2.0,2.0,8.93,68.8,18.7,70.5,73.9,4.03,7.65,SouthGate,Duplex,Fair,Gas,603209.0
1990.5,23227.1,4,2024,2024,2,2.0,1.0,9.67,61.9,36.3,62.7,67.4,4.89,7.62,Riverside,Detached,Average,Gas,644729.0
1324.0,21830.3,6,1952,1952,3,1.5,1.0,4.32,51.6,36.3,85.6,41.2,4.26,6.59,SouthGate,Detached,Good,HeatPump,650261.0
990.4,2074.6,4,1924,1924,4,1.0,,7.58,53.8,61.7,84.1,34.4,5.18,7.68,WestPark,Detached,Average,Gas,370121.0
3059.3,8005.7,7,1993,1993,3,2.5,2.0,18.28,51.9,13.1,47.3,60.8,2.35,5.88,Hillcrest,Townhouse,Average,Gas,953226.0
4249.0,10995.4,4,2003,2003,2,2.5,1.0,5.05,90.3,52.6,61.3,56.6,4.66,3.84,LakeView,Townhouse,Average,HeatPump,1164177.0
1955.8,9384.9,8,1935,2002,1,1.5,1.0,2.19,63.2,13.4,83.1,21.4,4.5,6.66,Downtown,Detached,Fair,HeatPump,825934.0
997.7,17874.9,7,1957,1974,6,2.0,2.0,5.66,72.8,45.4,83.6,38.8,5.1,7.63,University,Detached,Excellent,Electric,684873.0
1229.9,15778.7,8,1957,2009,3,1.0,1.0,5.29,81.1,19.2,59.8,52.6,3.52,5.76,Downtown,Townhouse,Fair,HeatPump,752300.0
2002.2,8441.8,2,1999,2024,4,1.5,1.0,6.47,58.0,39.1,68.8,70.2,4.59,5.61,Riverside,Detached,Average,Gas,518131.0
2746.7,28228.8,3,2012,2012,3,2.0,1.0,17.23,65.3,14.9,61.2,66.7,3.19,5.04,Hillcrest,Condo,Good,District,672448.0
1040.7,12631.4,8,1997,1997,1,1.0,3.0,7.8,66.1,28.0,75.1,63.1,6.89,5.07,OldTown,Townhouse,Fair,District,707978.0
1573.9,5831.3,5,1951,1951,5,1.5,2.0,16.8,71.2,44.6,48.9,50.3,4.72,6.16,University,Detached,Good,District,552959.0
1777.5,5169.0,4,1985,1985,3,2.5,2.0,2.03,51.8,13.1,74.7,67.3,4.77,6.49,Hillcrest,Detached,Good,District,743466.0
2291.7,15181.6,6,1948,2025,3,2.0,1.0,3.32,62.6,22.3,68.2,,5.68,5.03,Downtown,Detached,Excellent,Gas,1002688.0
1448.0,4474.1,7,1986,1986,4,1.5,0.0,5.5,79.4,34.3,98.6,61.1,5.68,6.27,EastMarket,Detached,Average,HeatPump,666382.0
910.8,5630.7,6,2022,2022,2,2.0,1.0,21.3,61.1,23.5,52.4,63.7,6.03,6.78,Downtown,Condo,Excellent,Electric,603131.0
2089.3,6236.0,7,1990,2000,1,1.0,1.0,13.21,77.9,10.5,70.0,52.7,6.03,4.43,GreenValley,Detached,Average,Electric,834609.0
2529.9,8912.7,7,2003,2003,3,1.5,1.0,3.37,59.0,50.1,87.1,74.6,6.0,6.58,NorthHeights,Townhouse,Average,Gas,1041790.0
1599.0,6410.9,7,1999,2007,3,1.0,2.0,7.85,89.3,31.0,69.5,73.7,4.7,6.9,TechDistrict,Townhouse,Average,Gas,979850.0
1924.7,3267.1,8,1970,1970,2,1.5,2.0,4.44,89.7,21.3,69.5,23.8,2.41,4.75,OldTown,Townhouse,Fair,HeatPump,746938.0
1377.8,14459.2,6,1933,1933,2,1.0,2.0,14.07,66.1,14.3,53.2,,7.24,4.57,Riverside,Detached,Excellent,Electric,627924.0
1196.5,5648.8,6,2023,2023,6,2.5,1.0,1.92,80.5,21.9,83.7,80.4,6.6,4.59,University,Townhouse,Average,Gas,638782.0
2437.1,24192.5,8,1958,1958,5,1.0,2.0,3.24,74.6,25.4,80.6,40.5,5.6,5.77,Riverside,Detached,Good,Gas,997541.0
1911.8,8640.6,7,2013,2024,3,2.0,2.0,4.76,57.5,11.0,71.3,,5.83,6.22,TechDistrict,Condo,Poor,Gas,715113.0
1988.0,15400.6,5,2009,2022,6,1.5,3.0,15.15,80.7,35.6,60.2,54.5,7.33,6.91,WestPark,Townhouse,Average,District,691918.0
2920.0,10512.8,6,1992,1992,2,2.5,0.0,7.07,51.5,7.9,85.3,43.9,5.46,4.02,OldTown,Condo,Fair,Gas,746854.0
1105.1,15849.1,7,1978,1978,2,1.5,2.0,6.59,67.5,8.3,72.2,70.8,4.51,4.73,OldTown,Detached,Average,Gas,600412.0
1337.8,10137.9,5,1949,1949,2,1.5,0.0,2.49,56.3,14.9,86.6,48.6,5.72,4.64,OldTown,Detached,Good,Gas,508193.0
1752.1,8291.1,5,1934,1934,4,1.5,0.0,5.42,79.4,4.4,100.0,33.1,4.49,7.4,NorthHeights,Townhouse,Good,HeatPump,757811.0
1331.5,13874.1,4,2012,2012,2,2.5,2.0,10.59,62.5,10.1,74.9,60.5,6.22,5.99,LakeView,Townhouse,Good,HeatPump,580895.0
2221.9,31997.7,1,2021,2021,7,1.5,1.0,9.87,53.3,24.3,82.5,65.5,5.26,6.41,Downtown,Detached,Fair,HeatPump,549871.0
1536.6,,6,1991,1991,2,1.5,2.0,7.62,69.6,24.0,86.8,59.3,4.1,7.56,LakeView,Townhouse,Average,Gas,710092.0
1131.6,11600.4,6,2024,2024,4,3.0,1.0,9.58,86.4,13.8,86.2,84.6,5.08,4.96,University,Detached,Good,HeatPump,754059.0
1691.8,7177.4,4,1942,2010,2,2.5,2.0,7.97,75.1,21.2,72.0,38.0,3.98,2.62,NorthHeights,Townhouse,Excellent,HeatPump,675168.0
1760.3,9754.4,9,1974,2009,4,1.0,3.0,2.0,94.6,15.3,92.7,55.1,4.76,6.39,University,Condo,Average,Gas,871132.0
2353.6,7384.4,4,1938,1938,7,3.0,1.0,11.16,55.7,42.3,69.5,30.7,4.92,4.33,Riverside,Detached,Excellent,Gas,625821.0
1915.9,1972.8,8,1976,1976,4,2.0,2.0,6.08,85.0,8.5,88.2,44.5,4.69,6.38,LakeView,Detached,Fair,Electric,990802.0
1966.0,6385.1,7,2014,2014,2,1.5,1.0,10.78,64.0,29.8,59.9,57.6,5.86,6.81,Hillcrest,Condo,Average,Gas,756534.0
1863.6,13115.8,10,1950,1977,2,2.5,3.0,10.63,56.3,22.7,78.9,46.7,4.85,5.43,OldTown,Detached,Average,District,874446.0
1536.1,4549.2,7,1964,1964,7,2.5,2.0,10.32,62.6,20.6,40.3,54.6,5.09,9.27,LakeView,Detached,Average,HeatPump,762267.0
1256.9,12511.5,4,1974,1974,2,1.5,1.0,5.65,58.5,6.7,79.5,52.4,5.88,5.71,Riverside,Detached,Average,Gas,674996.0
1841.4,8038.5,8,1969,1969,5,1.5,1.0,13.58,55.9,20.1,56.7,57.1,6.19,6.17,Downtown,Townhouse,Good,Gas,855905.0
1453.8,6418.5,9,2022,2026,4,1.5,2.0,7.2,98.1,9.9,63.3,52.3,4.17,4.25,OldTown,Detached,Fair,Gas,835674.0
3135.9,12398.4,3,1965,1986,4,2.5,1.0,16.11,46.7,12.9,55.5,34.5,4.4,6.06,SouthGate,Condo,Fair,HeatPump,707331.0
2747.8,,7,1946,2016,2,2.5,2.0,15.74,69.4,31.3,42.6,43.8,6.91,4.89,OldTown,Detached,Average,Gas,772448.0
2098.6,9266.5,8,1954,1954,3,2.5,2.0,11.0,59.4,38.3,69.0,58.6,4.37,4.36,TechDistrict,Townhouse,Average,Electric,898841.0
1905.2,13245.0,6,1952,1952,4,1.5,1.0,7.75,,12.5,61.1,37.3,4.07,2.88,Hillcrest,Detached,Good,Electric,759195.0
1595.8,8133.1,2,1953,1953,4,3.0,2.0,4.5,56.9,19.0,65.1,33.7,7.44,3.0,Hillcrest,Condo,Average,HeatPump,384113.0
1021.8,2683.9,6,2015,2015,2,1.0,-0.0,7.02,69.0,13.0,62.2,66.8,4.12,5.61,Hillcrest,Detached,Average,District,599577.0
1519.9,5738.6,5,1974,1974,3,2.0,1.0,1.12,72.5,11.9,78.3,46.0,4.53,6.25,LakeView,Detached,Good,District,749775.0
1714.8,2438.6,9,1960,1971,3,2.0,2.0,7.89,65.2,21.2,63.9,52.6,5.28,5.89,Hillcrest,Townhouse,Good,HeatPump,837705.0
1800.3,10681.4,6,1934,1934,6,1.5,0.0,11.22,79.7,21.9,69.1,37.2,5.25,6.19,NorthHeights,Detached,Excellent,,828992.0
1972.3,12327.1,5,2023,2023,4,2.0,2.0,6.08,63.9,23.0,84.8,62.7,3.71,3.96,Downtown,Townhouse,Average,Gas,647489.0
2341.7,12668.3,5,1936,1936,2,2.0,1.0,10.15,34.8,28.7,49.7,36.9,4.6,6.33,Downtown,Detached,Average,HeatPump,777919.0
1268.4,9655.6,7,1957,1983,5,2.0,2.0,16.79,59.3,16.3,45.7,45.3,5.52,6.66,University,Detached,Good,Gas,676213.0
1272.8,12869.2,6,1994,1994,3,1.5,1.0,6.8,91.8,18.0,83.2,77.3,6.87,5.98,EastMarket,Detached,Good,District,676066.0
2863.7,2795.8,5,1920,1920,2,2.5,2.0,13.62,73.6,11.5,56.3,21.1,6.22,4.96,EastMarket,Condo,Good,Gas,757605.0
2211.7,6750.0,7,1953,1953,2,3.0,2.0,3.05,63.2,58.2,96.6,43.8,5.03,5.72,LakeView,Detached,Average,Gas,888792.0
1422.3,3080.6,5,2021,2021,5,1.5,2.0,5.54,67.0,12.5,65.0,57.4,5.36,4.79,LakeView,Detached,Fair,,550117.0
1584.1,5807.1,2,1922,1922,2,1.0,1.0,3.94,65.1,15.8,97.2,32.0,5.89,4.75,WestPark,Townhouse,Fair,HeatPump,463447.0
1586.8,18988.5,7,1945,1945,2,2.5,2.0,11.44,76.5,18.8,72.3,34.0,4.87,4.93,Riverside,Detached,Fair,Gas,800971.0
1669.9,13874.1,7,1929,1929,5,2.5,2.0,3.02,93.9,3.5,80.2,33.9,4.63,5.28,WestPark,Townhouse,Average,Gas,496069.0
1974.7,10712.9,7,1993,1993,4,1.0,2.0,5.98,75.1,25.4,65.9,62.0,4.52,3.7,GreenValley,Townhouse,Poor,HeatPump,862314.0
4323.5,6456.6,5,1921,1921,3,2.0,2.0,10.87,,29.4,74.1,,6.23,4.03,OldTown,Townhouse,Fair,Gas,855078.0
1773.4,3966.7,6,1925,1997,4,1.5,0.0,5.11,76.9,14.6,69.1,28.2,5.35,8.73,SouthGate,Townhouse,Average,Gas,546755.0
2122.4,8055.0,8,1970,2020,1,1.5,1.0,1.55,64.5,12.7,87.8,56.6,4.82,6.34,Hillcrest,Condo,Average,Gas,882826.0
869.3,14020.0,5,1999,2003,2,1.5,1.0,7.59,74.9,39.1,82.9,77.1,5.35,4.47,NorthHeights,Townhouse,Excellent,Gas,656648.0
1372.3,9207.4,8,2015,2015,5,1.5,3.0,4.38,71.0,14.4,75.1,82.2,3.67,4.72,Hillcrest,Condo,Excellent,District,773528.0
2631.9,2780.6,4,1943,1943,4,2.0,1.0,6.16,57.0,21.1,86.6,25.9,6.52,4.95,NorthHeights,Condo,Excellent,HeatPump,711468.0
1922.6,7666.4,6,1980,2011,6,2.5,1.0,9.41,74.6,17.7,68.4,58.9,5.95,3.77,WestPark,Detached,Good,HeatPump,832875.0
450.0,2284.4,6,2004,2004,3,2.5,1.0,10.86,81.5,16.1,72.3,73.6,4.64,5.76,TechDistrict,Detached,Good,Gas,527746.0
2131.7,11665.0,8,1997,1997,6,1.5,1.0,1.63,78.4,10.2,88.1,69.3,6.68,7.72,LakeView,Townhouse,Good,HeatPump,1229028.0
3420.1,4750.6,5,2022,2023,2,2.5,1.0,5.4,87.6,34.2,94.9,74.1,5.04,5.1,WestPark,Condo,Good,HeatPump,890864.0
772.9,3456.3,5,1928,1928,1,2.0,2.0,4.98,74.6,17.4,100.0,23.7,4.2,6.94,Downtown,Condo,Average,Electric,478504.0
2939.2,11761.6,4,1924,2026,4,3.0,2.0,10.38,81.6,19.5,84.5,27.6,6.33,9.16,SouthGate,Condo,Good,Gas,757134.0
575.5,10071.5,5,1992,1992,1,1.0,2.0,9.84,,12.3,83.7,51.0,5.73,5.99,TechDistrict,Detached,Average,Gas,527424.0
2356.6,8277.3,7,1959,1959,5,2.0,2.0,9.4,48.2,18.8,48.1,44.0,5.42,5.71,EastMarket,Duplex,Fair,Gas,664558.0
1644.6,26818.9,3,1998,2020,5,2.5,2.0,9.8,,43.5,69.6,80.0,4.72,6.4,OldTown,Detached,Good,Electric,585115.0
675.6,10539.0,5,1995,1995,3,1.0,2.0,6.56,68.8,12.6,86.9,61.4,3.98,5.71,OldTown,Detached,Good,HeatPump,490277.0
1954.8,4889.6,7,1966,1987,2,1.5,2.0,4.19,57.0,20.4,70.0,58.7,3.92,4.85,TechDistrict,Condo,Good,HeatPump,803136.0
2555.1,9831.6,6,2025,2025,2,2.5,0.0,11.32,68.9,16.6,80.5,81.9,4.33,6.64,OldTown,Townhouse,Poor,HeatPump,667698.0
1894.7,6064.4,6,2013,2018,3,1.5,1.0,1.44,72.0,4.4,69.8,68.2,5.09,4.96,TechDistrict,Townhouse,Excellent,Gas,928180.0
2060.6,15396.4,4,1958,1958,3,2.5,3.0,2.57,52.6,23.7,80.2,46.9,5.79,4.77,GreenValley,Townhouse,Average,Gas,1276205.0
1411.1,8522.1,6,1920,2026,5,2.5,2.0,6.04,74.5,29.9,69.9,34.6,4.18,4.68,OldTown,Detached,Good,Gas,683349.0
813.4,9043.4,6,2025,2025,5,1.5,2.0,25.8,72.8,17.3,13.8,73.0,5.32,6.26,TechDistrict,Condo,Fair,Gas,580328.0
2146.2,3030.3,6,2022,2026,4,2.0,1.0,3.76,53.6,10.8,100.0,62.4,6.15,3.36,EastMarket,Detached,Average,HeatPump,707683.0
3208.1,7470.0,6,2015,2015,6,3.0,1.0,29.97,68.9,28.4,25.2,57.9,4.54,4.47,EastMarket,Condo,Average,Gas,742961.0
2534.5,6961.0,6,1925,1985,4,2.5,2.0,7.62,91.0,15.6,70.4,26.0,4.88,3.4,WestPark,Condo,Good,Electric,875850.0
775.2,3894.5,5,1996,2005,5,1.5,2.0,19.05,65.3,69.7,61.4,59.5,4.41,6.16,OldTown,Detached,Average,HeatPump,343485.0
927.9,6304.0,4,2021,2021,3,1.5,0.0,4.09,46.8,15.9,84.2,81.2,4.72,6.41,SouthGate,Detached,Average,Gas,445966.0
1196.4,9351.5,8,1960,1960,2,2.0,1.0,1.96,56.0,9.3,73.1,,5.32,2.28,LakeView,Condo,Good,Gas,817561.0
900.7,7181.2,4,1999,1999,3,1.5,2.0,0.86,74.6,13.3,100.0,55.3,7.29,7.32,OldTown,Detached,Fair,Electric,560928.0
